clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1,9001,0,0,0,0,1,1,0,0,0,0,0,0,1.532582241220779,0.8013996186866531,-0.6609971039717604,1.3469232480800128,1.2767038521024763,1.4864587244812224
3,1124,0,0,0,1,0,1,0,0,0,0,0,0,-0.9060393815658145,-0.5313534615184583,0.7129069378083949,-0.9873481809229577,-0.941002427555796,-1.0520612483189868
1,2575,0,0,1,0,0,1,0,0,0,0,0,0,-0.21229357508342164,-0.3209187646439689,-0.203029090045042,-0.007310558059114696,0.012937405973681452,-0.03378487504884656
6,4382,0,1,0,0,0,0,0,0,1,0,0,0,0.2081584288453015,1.572993507226456,-1.1189651178984787,0.2777912958649117,0.2249240356468985,0.4538404304607979
0,5027,0,0,0,1,0,0,1,0,0,0,0,0,1.0911076370956199,0.3103853259795094,0.25493892388167644,1.1687345893774959,0.9994905671451924,1.1709364679749819
2,4785,0,0,0,1,0,0,0,0,0,1,0,0,0.5445200319882799,-0.11048406776947446,0.7129069378083949,0.7143535096860781,0.6570506269038415,0.6976530832156208
3,4134,0,0,1,0,0,1,0,0,0,0,0,0,-0.14922577449411312,-0.7417881583929478,-0.203029090045042,0.09069320422726906,0.1107773888997818,0.009240887202004163
6,1393,0,0,1,0,0,0,0,0,1,0,0,0,-0.716835979797889,0.3103853259795094,-0.203029090045042,-0.7200651928691827,-0.6230224830459697,-0.6648293880613279
1,795,0,0,0,1,0,1,0,0,0,0,0,0,-0.82194898078007,-1.3029473500582613,1.1708749517351131,-0.8358878210258185,-0.786089121256137,-0.9660097238172848
1,1154,0,0,0,1,0,0,1,0,0,0,0,0,-0.6327455790121446,-1.5835269458909156,0.7129069378083949,-0.515148235361288,-0.4518025129252943,-0.6648293880613279
2,2319,0,0,1,0,0,0,0,0,0,0,1,0,-0.19127097488698547,0.38053022493766925,-2.0349011457519155,-0.042948289799618095,0.061857397436731985,0.023582807952288162
2,2826,0,0,0,1,0,0,0,1,0,0,0,0,-0.04411277351193228,-0.671643259434788,1.1708749517351131,0.20651583238390492,0.15969738036283235,0.10963433245399025
7,9901,0,0,1,0,0,0,0,0,1,0,0,0,0.7547460339526412,0.38053022493766925,-1.1189651178984787,0.8836327354534695,0.8527305927560422,0.9558076567207264
4,1890,0,0,1,0,0,0,0,0,1,0,0,0,-0.5066099778335276,-0.39106366360212874,-1.5769331318251971,-0.33695957665877097,-0.34580919808868577,-0.3923328938059383
3,8185,0,0,1,0,0,1,0,0,0,0,0,0,0.7547460339526412,0.2402404270213446,-0.203029090045042,0.8836327354534695,0.7793506055614672,0.8984399737195917
4,2484,0,0,1,0,0,0,0,0,0,1,0,0,-0.21229357508342164,0.09995062910501498,-1.1189651178984787,-0.06967658860499584,-0.019675921668351998,-0.03378487504884656
5,1172,0,1,0,0,0,0,0,1,0,0,0,0,-0.82194898078007,-2.214831036514389,1.1708749517351131,-0.8091595222204407,-0.7127091340615619,-1.009035486068136
4,608,0,0,0,0,1,0,0,0,0,0,1,0,-1.0531975829408677,1.222269012435637,-0.203029090045042,-1.2902689007172363,-1.2263690444235882,-1.1954804558218237
3,802,0,0,0,0,1,0,0,1,0,0,0,0,-1.0321749827444313,1.1521241134774722,-0.6609971039717604,-1.2457217360416073,-1.16929572105003,-1.1524546935709723
3,671,0,0,1,0,0,1,0,0,0,0,0,0,-1.0111523825479953,0.2402404270213446,-2.0349011457519155,-1.1744462725606004,-1.0633024062134209,-1.138112772820689
3,1882,0,0,1,0,0,1,0,0,0,0,0,0,-0.6117229788157084,0.2402404270213446,-0.6609971039717604,-0.515148235361288,-0.5170291682093612,-0.5070682598082077
4,839,0,0,1,0,0,0,0,1,0,0,0,0,-0.9480845819586868,-0.6014983604766232,-0.6609971039717604,-1.0853519432093424,-0.9654624232873213,-1.1094289313201215
4,815,0,0,1,0,0,0,0,0,0,1,0,0,-0.842971580976506,-0.4612085625602935,-0.203029090045042,-0.8893444186365732,-0.786089121256137,-0.9086420408161501
5,13111,0,0,0,0,1,1,0,0,0,0,0,0,0.6916782333633327,-0.18062896672763926,0.25493892388167644,0.8034478390373363,0.7548906098299418,0.7837046077173223
2,4724,0,0,1,0,0,0,0,1,0,0,0,0,0.2081584288453015,-0.3209187646439689,-0.6609971039717604,0.4203422228269253,0.39614400576757464,0.38213082670937987
2,3584,1,0,0,0,0,0,0,0,0,0,1,0,0.418384430809663,2.1341526988917647,0.7129069378083949,0.4381610886971774,0.32276401857299886,0.6689692417150528
4,1896,0,0,1,0,0,0,0,1,0,0,0,0,-0.5276325780299637,-0.18062896672763926,-0.6609971039717604,-0.42605390601002985,-0.36211586190970285,-0.42101673530650563
2,4036,0,0,0,1,0,0,0,0,0,0,0,1,0.5024748315954076,-1.0925126531837668,-0.6609971039717604,0.7767195402319593,0.6488972949933334,0.5972596379636348
1,1318,0,0,0,1,0,1,0,0,0,0,0,0,-0.5696777784228361,-1.7238167438072451,1.6288429656618317,-0.3993256072046521,-0.3947291895517363,-0.5931197843099097
3,2863,0,1,0,0,0,0,0,0,0,0,1,0,0.22918102904173768,1.7834282041009455,0.25493892388167644,0.2777912958649117,0.28199735902045725,0.5112081134619326
1,3116,0,1,0,0,0,0,0,1,0,0,0,0,0.2081584288453015,1.0118343155611476,0.7129069378083949,0.28670072880003733,0.3146106866624907,0.4394985097105146
7,8850,0,0,0,1,0,0,0,0,1,0,0,0,0.5234974317918438,-0.8119330573511125,1.1708749517351131,0.7410818084914559,0.689663954545875,0.6402854002144861
6,10329,0,0,0,0,1,0,0,1,0,0,0,0,0.6286104327740246,0.3103853259795094,0.7129069378083949,0.7321723755563294,0.7711972736509589,0.8267303699681736
1,6156,1,0,0,0,0,0,0,0,0,0,1,0,1.4905370408279066,2.9758914863897323,-0.203029090045042,1.2489194857936283,1.0239505628767176,1.6585617734846265
2,1286,0,1,0,0,0,0,0,0,1,0,0,0,-0.6327455790121446,1.5028486082682913,-0.203029090045042,-0.6042425647125468,-0.590409155403937,-0.4640424975573563
2,1330,0,0,0,1,0,0,0,1,0,0,0,0,-0.5486551782263999,0.029805730146850177,1.1708749517351131,-0.46169163775053323,-0.4436491810147861,-0.4640424975573563
3,802,0,0,1,0,0,0,0,1,0,0,0,0,-1.0321749827444313,-0.3209187646439689,-0.203029090045042,-1.2457217360416073,-1.1774490529605384,-1.2815319803235259
3,15651,0,0,0,1,0,0,0,0,0,0,1,0,2.5206444504532777,-1.5835269458909156,2.08681097958855,2.2022288098520946,1.9452770687641625,1.8880325054891653
1,5694,0,0,0,1,0,0,0,0,0,1,0,0,0.9229268355241306,-0.39106366360212874,-0.203029090045042,1.1420062905721182,0.9179572480401091,1.0131753397218612
4,804,0,0,1,0,0,0,1,0,0,0,0,0,-1.0321749827444313,-1.0925126531837668,-0.6609971039717604,-1.1566274066903484,-1.1040690657659633,-1.2671900595732417
4,16618,0,0,1,0,0,0,0,0,1,0,0,0,1.9109890447566296,0.2402404270213446,-1.1189651178984787,1.7834854619011793,1.5049971455967104,1.7446132979863278
1,558,0,0,1,0,0,0,1,0,0,0,0,0,-1.0321749827444313,-0.040339168811309646,-0.6609971039717604,-1.1922651384308518,-1.1366823934079968,-1.209822376572107
7,1168,0,0,1,0,0,0,0,1,0,0,0,0,-1.0321749827444313,-0.25077386568580406,-0.6609971039717604,-1.1922651384308518,-1.0714557381239298,-1.1954804558218237
5,2551,0,0,1,0,0,0,0,1,0,0,0,0,-0.44354217724421924,-0.040339168811309646,-0.6609971039717604,-0.31914071078851963,-0.2724292108941107,-0.30628136930423616
2,2586,0,0,0,0,1,0,0,0,1,0,0,0,-0.06513537370836846,1.0118343155611476,-0.203029090045042,0.10851207009752116,0.012937405973681452,0.18134393620540834
4,898,0,1,0,0,0,1,0,0,0,0,0,0,-0.842971580976506,1.0118343155611476,-0.6609971039717604,-0.9338915833122022,-0.8187024488981705,-0.8082485955641646
5,828,0,0,1,0,0,0,0,0,0,1,0,0,-1.0111523825479953,0.09995062910501498,-1.1189651178984787,-1.2011745713659783,-1.1203757295869796,-1.1954804558218237
4,618,0,0,0,0,1,0,1,0,0,0,0,0,-1.0111523825479953,-0.11048406776947446,-0.6609971039717604,-1.1922651384308518,-1.0469957423924046,-1.1667966143212563
4,1752,0,0,1,0,0,1,0,0,0,0,0,0,-0.6117229788157084,-0.6014983604766232,-0.203029090045042,-0.5062388024261623,-0.4436491810147861,-0.5500940220590584
1,1697,0,1,0,0,0,0,0,0,0,1,0,0,-0.21229357508342164,1.7132833051427856,0.25493892388167644,-0.15877091795625473,-0.11751590459445234,0.05226664945285552
3,438,0,0,1,0,0,0,0,0,0,0,1,0,-1.0531975829408677,0.1700955280631798,-1.1189651178984787,-1.2813594677821105,-1.1366823934079968,-1.2385062180726745
1,13786,0,0,0,1,0,0,1,0,0,0,0,0,2.6678026518283304,-2.0043963396398996,1.6288429656618317,2.4160552002951134,2.1246503707953455,2.017109792241718
3,1698,0,0,1,0,0,0,0,0,1,0,0,0,-0.5066099778335276,0.2402404270213446,-0.6609971039717604,-0.38150674133440077,-0.37026919382021106,-0.36364905230537087
6,968,0,0,1,0,0,0,0,0,0,0,1,0,-0.7799037803871977,0.8715445176448179,-0.6609971039717604,-0.782431223415063,-0.7453224617035953,-0.7078551503121793
3,4287,0,0,0,1,0,0,0,0,1,0,0,0,0.25020362923817385,-0.11048406776947446,2.08681097958855,0.5005271192430577,0.40429733767808285,0.4538404304607979
2,1066,0,0,1,0,0,0,0,0,0,0,1,0,-0.6327455790121446,-0.25077386568580406,-0.6609971039717604,-0.5418765341666657,-0.47626250865681957,-0.5500940220590584
5,496,0,0,1,0,0,0,0,0,0,1,0,0,-1.116265383530176,0.09995062910501498,-1.1189651178984787,-1.4239103947441243,-1.291595699707655,-1.3962673463257953
5,1906,0,0,1,0,0,0,0,0,1,0,0,0,-0.5907003786192722,0.38053022493766925,-0.6609971039717604,-0.5240576682964135,-0.4599558448358032,-0.4640424975573563
0,3459,0,0,1,0,0,0,0,0,1,0,0,0,0.46042963120253527,-0.39106366360212874,-0.6609971039717604,0.651987479140197,0.6162839673512999,0.6116015587139187
3,2553,0,0,1,0,0,0,1,0,0,0,0,0,-0.21229357508342164,0.09995062910501498,-0.203029090045042,-0.042948289799618095,-0.0033692578473349106,-0.005101033548279199
2,10374,1,0,0,0,0,1,0,0,0,0,0,0,1.4695144406314704,2.344587395766254,0.7129069378083949,1.2132817540531249,1.0321038947872259,1.5008006452315057
2,2789,0,0,0,1,0,0,1,0,0,0,0,0,-0.08615797390480462,-0.9522228552674422,0.25493892388167644,0.16196866770827587,0.15969738036283235,0.05226664945285552
3,1662,0,0,1,0,0,0,0,1,0,0,0,0,-0.5907003786192722,-0.8119330573511125,-1.1189651178984787,-0.4884199365559102,-0.38657585764122815,-0.535752101308775
3,906,0,0,1,0,0,0,0,1,0,0,0,0,-0.9480845819586868,-0.25077386568580406,-0.6609971039717604,-1.049714211468839,-0.9899224190188458,-1.0807450898195543
4,4492,0,0,1,0,0,0,0,0,0,0,1,0,0.2081584288453015,-0.6014983604766232,1.1708749517351131,0.41143278989179966,0.40429733767808285,0.3534469852088125
3,2070,0,0,0,0,1,0,0,0,0,0,1,0,-0.2333161752798578,1.0819792145193075,-0.203029090045042,-0.08749545447524794,-0.1419759003259769,0.009240887202004163
5,1062,0,0,1,0,0,1,0,0,0,0,0,0,-0.990129782351559,-1.022367754225607,-0.203029090045042,-1.0853519432093424,-1.0388424104818963,-1.1954804558218237
2,5867,0,0,1,0,0,0,0,0,0,1,0,0,0.5865652323811523,-1.2328024511000966,0.25493892388167644,0.8479950037129661,0.7467372779194337,0.6689692417150528
5,832,0,0,1,0,0,0,0,0,0,1,0,0,-0.8850167813693783,0.5208200228539989,-1.8517139401812288,-0.9873481809229577,-0.8839291041822374,-0.9229839615664341
3,1061,0,0,0,1,0,0,0,0,1,0,0,0,-0.82194898078007,-1.3730922490164261,0.25493892388167644,-0.8002500892853152,-0.7697824574351206,-0.9516678030670015
6,3161,0,0,1,0,0,0,1,0,0,0,0,0,-0.3594517764584746,0.45067512389583403,-0.6609971039717604,-0.23004638143726075,-0.18274255987851926,-0.16286216180139937
2,2246,0,0,0,0,1,0,0,0,0,1,0,0,-0.19127097488698547,0.8013996186866531,0.25493892388167644,-0.10531432034549924,-0.06859591313140181,0.009240887202004163
4,11109,0,0,1,0,0,0,0,0,1,0,0,0,1.280311038863545,-0.9522228552674422,-0.203029090045042,1.4003798456907677,1.2033238649079012,1.213962230225832
5,893,0,0,1,0,0,1,0,0,0,0,0,0,-0.990129782351559,-0.040339168811309646,-1.1189651178984787,-1.138808540820097,-1.0225357466608793,-1.1237708520704057
2,550,0,0,0,0,1,0,0,1,0,0,0,0,-0.990129782351559,-1.3029473500582613,1.6288429656618317,-1.1566274066903484,-1.0388424104818963,-1.2528481388229584
6,552,0,0,0,0,1,0,0,0,0,0,1,0,-1.0531975829408677,-0.39106366360212874,1.1708749517351131,-1.3080877665874884,-1.1856023848710466,-1.3245577425743766
3,5998,0,0,0,1,0,0,0,0,1,0,0,0,0.46042963120253527,0.6611098207703285,1.6288429656618317,0.5807120156591902,0.4858306567831661,0.6402854002144861
4,4407,0,0,1,0,0,1,0,0,0,0,0,0,-0.06513537370836846,0.38053022493766925,-0.6609971039717604,0.08178377129214341,0.11893072081028998,0.15266009470484096
2,4286,0,0,0,0,1,0,1,0,0,0,0,0,0.2081584288453015,0.8013996186866531,-0.6609971039717604,0.3134290276054151,0.3064573547519825,0.42515658896023056
4,1962,0,0,1,0,0,0,1,0,0,0,0,0,-0.5486551782263999,-0.39106366360212874,-0.203029090045042,-0.4349633389451555,-0.38657585764122815,-0.4640424975573563
3,1056,0,0,0,1,0,1,0,0,0,0,0,0,-0.7799037803871977,-0.7417881583929478,0.25493892388167644,-0.8002500892853152,-0.7045558021510537,-0.8512743578150154
3,1807,0,0,0,1,0,1,0,0,0,0,0,0,-0.6117229788157084,0.1700955280631798,0.7129069378083949,-0.5507859671017913,-0.5414891639408864,-0.5500940220590584
2,4197,0,0,0,0,1,0,0,0,0,0,1,0,0.5445200319882799,0.6611098207703285,-0.6609971039717604,0.6430780462050714,0.6162839673512999,0.7406788454664709
3,5930,0,0,0,1,0,0,0,0,0,1,0,0,0.8808816351312582,0.6611098207703285,0.25493892388167644,0.9192704671939721,0.8038106012929924,0.9844914982212944
4,605,0,0,1,0,0,0,0,0,1,0,0,0,-1.0531975829408677,-0.25077386568580406,-0.203029090045042,-1.2902689007172363,-1.1448357253185049,-1.2815319803235259
3,4057,1,0,0,0,0,0,1,0,0,0,0,0,0.2081584288453015,2.2744424968080943,-1.1189651178984787,0.3312478934756672,0.2412306994679156,0.5829177172133514
2,1942,0,0,0,0,1,0,0,0,1,0,0,0,-0.19127097488698547,-0.4612085625602935,1.6288429656618317,-0.02512942392936679,-0.019675921668351998,-0.07681063729969728
2,5599,0,0,0,1,0,0,1,0,0,0,0,0,0.4394070310060991,0.5909649218121636,0.25493892388167644,0.5183459851133099,0.45321732914113266,0.5829177172133514
2,923,0,0,1,0,0,0,0,0,1,0,0,0,-0.82194898078007,0.5909649218121636,-1.5769331318251971,-0.8537066868960699,-0.8187024488981705,-0.8082485955641646
1,4308,0,0,0,0,1,0,1,0,0,0,0,0,0.418384430809663,0.5208200228539989,0.7129069378083949,0.5094365521781834,0.5102906525146914,0.5972596379636348
5,3074,1,0,0,0,0,0,0,0,0,0,1,0,0.2081584288453015,3.6773404759713704,-0.6609971039717604,0.1530592347731502,0.07001072934724017,0.554233875712784
4,2091,0,0,1,0,0,0,0,0,1,0,0,0,-0.4225195770477831,-0.3209187646439689,1.1708749517351131,-0.310231277853394,-0.2724292108941107,-0.3349652108048035
2,4037,0,0,0,1,0,0,0,0,0,1,0,0,0.46042963120253527,-1.8641065417235698,1.1708749517351131,0.7589006743617072,0.6488972949933334,0.4825242719613653
5,2608,0,1,0,0,0,0,0,0,0,1,0,0,-0.21229357508342164,1.4327037093101265,-0.203029090045042,-0.1142237532806249,-0.19089589178902744,0.009240887202004163
4,2930,0,0,1,0,0,0,0,0,1,0,0,0,-0.19127097488698547,0.6611098207703285,-0.203029090045042,-0.042948289799618095,-0.011522589757843092,0.05226664945285552
1,7235,0,0,0,0,1,0,0,0,0,1,0,0,1.8899664445601934,1.222269012435637,0.25493892388167644,1.5696590714581589,1.3745438350285768,1.7159294564857612
3,4611,0,0,0,1,0,0,0,0,0,0,1,0,0.6916782333633327,0.1700955280631798,0.25493892388167644,0.8034478390373363,0.7711972736509589,0.841072290718457
5,1052,0,0,1,0,0,0,0,1,0,0,0,0,-0.8850167813693783,-1.022367754225607,-1.1189651178984787,-0.9338915833122022,-0.7779357893456288,-0.9803516445675688
5,14146,0,1,0,0,0,0,0,0,0,1,0,0,1.8899664445601934,0.9416894166029828,-0.203029090045042,1.5874779373284102,1.5213038094177276,1.7589552187366113
1,7644,1,0,0,0,0,0,0,1,0,0,0,0,1.4695144406314704,2.5550220926407534,0.25493892388167644,1.2756477845990062,1.105483881981801,1.615536011233775
1,2564,0,0,0,0,1,0,0,1,0,0,0,0,-0.002067573119059946,-1.443237147974586,-0.6609971039717604,0.2777912958649117,0.29830402284147434,0.1239762532042736
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0531975829408677,0.029805730146850177,-1.1189651178984787,-1.2635406019118585,-1.1366823934079968,-1.2385062180726745
1,3478,0,0,0,0,1,0,0,0,1,0,0,0,0.2081584288453015,-1.022367754225607,2.5447789935152683,0.5272554180484355,0.412450669588591,0.3534469852088125
7,9698,0,0,0,1,0,0,0,0,1,0,0,0,0.6916782333633327,-0.39106366360212874,0.7129069378083949,0.9281799001290986,0.7875039374719753,0.841072290718457
1,2512,0,1,0,0,0,0,0,0,1,0,0,0,0.039977627273812155,1.4327037093101265,1.1708749517351131,0.13524036890289812,0.07816406125774836,0.2817373814573944
3,581,0,0,1,0,0,0,0,0,0,0,0,1,-0.8639941811729421,-0.25077386568580406,-0.203029090045042,-0.96061988211758,-0.8350091127191875,-0.9516678030670015
6,11028,0,0,1,0,0,0,1,0,0,0,0,0,0.46042963120253527,-0.25077386568580406,-0.203029090045042,0.5807120156591902,0.5918239716197746,0.5829177172133514
2,772,0,0,0,0,1,0,0,0,1,0,0,0,-0.7588811801907615,-0.11048406776947446,1.6288429656618317,-0.8091595222204407,-0.7045558021510537,-0.7939066748138807
3,7109,0,0,0,0,1,0,0,0,0,0,0,1,1.5115596410243428,0.9416894166029828,1.6288429656618317,1.3291043822097617,1.1788638691763766,1.443432962230371
4,608,0,0,0,1,0,0,0,0,0,0,1,0,-1.0531975829408677,-2.0745412385980644,1.6288429656618317,-1.1655368396254748,-1.1122223976764716,-1.3675835048252278
6,1115,0,0,0,1,0,0,0,0,0,1,0,0,-0.82194898078007,-0.9522228552674422,0.25493892388167644,-0.7913406563501895,-0.7779357893456288,-0.9086420408161501
1,3599,0,0,0,0,1,0,0,0,0,0,0,1,0.46042963120253527,1.1521241134774722,-0.6609971039717604,0.6074403144645679,0.5021373206041831,0.7263369247161876
3,2889,0,0,0,0,1,0,1,0,0,0,0,0,-0.21229357508342164,1.222269012435637,-1.5769331318251971,-0.10531432034549924,-0.06859591313140181,0.05226664945285552
1,1890,0,0,0,0,1,0,0,0,0,1,0,0,-0.21229357508342164,1.0819792145193075,-0.6609971039717604,-0.08749545447524794,-0.05228924931038545,0.05226664945285552
2,5197,0,0,0,0,1,0,0,0,1,0,0,0,0.5234974317918438,-0.11048406776947446,-0.203029090045042,0.6876252108807004,0.6488972949933334,0.6833111624653362
3,9301,0,0,0,1,0,0,0,0,0,0,1,0,1.4905370408279066,0.029805730146850177,0.7129069378083949,1.4449270103663974,1.3500838392970522,1.4577748829806543
2,13187,0,1,0,0,0,0,0,1,0,0,0,0,1.7428082431851402,-1.3730922490164261,-0.6609971039717604,1.6320251020040402,1.5457638051492522,1.443432962230371
1,5047,0,0,0,0,1,0,0,0,0,0,0,1,1.0490624367027475,-0.4612085625602935,1.6288429656618317,1.0796402600262378,1.0239505628767176,1.0275172604721445
1,4442,0,0,0,0,1,0,0,0,0,0,1,0,0.6496330329704608,0.5208200228539989,0.25493892388167644,0.7589006743617072,0.7385839460089255,0.8554142114687403
3,1208,0,0,0,1,0,0,1,0,0,0,0,0,-0.716835979797889,-1.0925126531837668,1.1708749517351131,-0.6487897293881759,-0.6393291468669868,-0.7795647540635973
3,1899,0,0,0,0,1,0,1,0,0,0,0,0,-0.46456477744065544,-0.6014983604766232,0.25493892388167644,-0.3013218449182675,-0.2887358747151278,-0.36364905230537087
3,9486,0,0,0,1,0,0,0,1,0,0,0,0,0.6286104327740246,-0.8820779563092774,-0.203029090045042,0.8569044366480918,0.7711972736509589,0.7263369247161876
1,4484,0,0,0,1,0,0,1,0,0,0,0,0,0.5024748315954076,-1.793961642765405,0.25493892388167644,0.8034478390373363,0.7793506055614672,0.5829177172133514
2,4165,0,0,0,0,1,0,1,0,0,0,0,0,0.2081584288453015,-0.3209187646439689,-0.203029090045042,0.44707052163230304,0.44506399723062445,0.42515658896023056
6,8637,0,0,1,0,0,0,0,0,1,0,0,0,0.5024748315954076,0.3103853259795094,-1.1189651178984787,0.6608969120753234,0.6244372992618081,0.7119950039659042
1,4340,0,0,0,1,0,0,0,0,1,0,0,0,0.9439494357205667,-0.4612085625602935,0.25493892388167644,1.0885496929613634,0.9505705756821425,0.9988334189715778
3,12406,0,0,1,0,0,0,0,0,0,0,1,0,1.8268986439708848,0.09995062910501498,-0.203029090045042,1.6231156690689137,1.5049971455967104,1.644219852734343
3,1408,0,0,1,0,0,0,0,0,0,1,0,0,-0.6327455790121446,0.5909649218121636,-2.492869159678634,-0.6042425647125468,-0.5333358320303783,-0.5214101805584911
2,14581,0,0,1,0,0,0,0,0,0,0,1,0,2.4785992500604053,0.5909649218121636,-1.1189651178984787,2.0507684499549534,1.9208170730326364,2.1605289997445545
1,1076,0,0,0,1,0,0,0,0,1,0,0,0,-0.5907003786192722,-2.3551208344307186,2.08681097958855,-0.3636878754641487,-0.3784225257307192,-0.6361455465607605
5,6843,0,0,0,0,1,0,0,0,1,0,0,0,0.4394070310060991,0.8715445176448179,0.7129069378083949,0.5361648509835611,0.5429039801567248,0.6689692417150528
2,738,0,1,0,0,0,1,0,0,0,0,0,0,-0.82194898078007,1.4327037093101265,-0.6609971039717604,-0.9428010162473287,-0.8350091127191875,-0.7795647540635973
3,889,0,0,1,0,0,0,0,1,0,0,0,0,-0.8850167813693783,-0.39106366360212874,-0.203029090045042,-0.9517104491824544,-0.9002357680032544,-0.9946935653178522
3,833,0,0,0,1,0,0,0,0,1,0,0,0,-0.9060393815658145,-0.39106366360212874,1.1708749517351131,-0.9873481809229577,-0.9491557594663043,-1.0377193275687036
2,421,0,0,1,0,0,0,0,0,0,1,0,0,-1.0531975829408677,0.5909649218121636,-1.1189651178984787,-1.299178333652362,-1.1611423891395212,-1.2241642973223912
3,1443,0,0,1,0,0,0,0,0,1,0,0,0,-0.6117229788157084,0.7312547197284883,-1.1189651178984787,-0.5686048329720435,-0.5577958277619035,-0.5070682598082077
3,612,0,0,0,1,0,0,0,0,0,0,1,0,-0.9691071821551229,0.029805730146850177,0.25493892388167644,-1.094261376144468,-1.0306890785713876,-1.0950870105698383
3,2312,0,0,1,0,0,0,0,0,0,0,1,0,-0.1702483746905493,-0.11048406776947446,-1.1189651178984787,0.01941774074626226,0.029244069794698537,0.009240887202004163
4,16407,0,0,0,0,1,1,0,0,0,0,0,0,1.4695144406314704,-0.39106366360212874,2.5447789935152683,1.3736515468853907,1.2848571840129852,1.3286975962281016
1,1033,1,0,0,0,0,0,1,0,0,0,0,0,-0.4225195770477831,3.3266159811805514,-0.6609971039717604,-0.38150674133440077,-0.4354958491042779,-0.062468716549413925
1,4119,0,0,1,0,0,0,0,0,0,1,0,0,0.4394070310060991,0.7312547197284883,-0.6609971039717604,0.5718025827240646,0.5755173077987583,0.6976530832156208
1,4362,0,0,0,1,0,0,1,0,0,0,0,0,0.5655426321847161,-0.8820779563092774,0.7129069378083949,0.830176137842714,0.689663954545875,0.6689692417150528
2,447,0,0,0,0,1,0,0,0,1,0,0,0,-1.0531975829408677,-0.11048406776947446,0.7129069378083949,-1.316997199522614,-1.1937557167815547,-1.3102158218240931
3,394,0,1,0,0,0,0,0,0,1,0,0,0,-1.0952427833337397,0.029805730146850177,1.6288429656618317,-1.3704537971333688,-1.2508290401551134,-1.3532415840749439
2,5292,0,0,0,1,0,0,0,0,0,0,1,0,0.9649720359170029,-0.8820779563092774,2.08681097958855,1.0974591258964892,0.9587239075926508,0.941465735970443
2,10497,0,0,0,0,1,0,0,0,0,0,1,0,1.8689438443637572,0.029805730146850177,1.1708749517351131,1.6409345349391657,1.5213038094177276,1.644219852734343
3,6471,0,0,0,1,0,0,0,0,1,0,0,0,0.5655426321847161,-0.6014983604766232,0.25493892388167644,0.7678101072968329,0.6652039588143497,0.6689692417150528
2,644,0,0,0,0,1,1,0,0,0,0,0,0,-1.0111523825479953,-1.2328024511000966,-0.6609971039717604,-1.1031708090795935,-0.9899224190188458,-1.1954804558218237
2,1904,0,0,0,1,0,0,0,0,0,0,0,1,-0.08615797390480462,-2.3551208344307186,0.7129069378083949,0.2421535641244083,0.18415737609435687,-0.04812679579913056
2,1436,0,0,0,0,1,1,0,0,0,0,0,0,-0.6327455790121446,-0.5313534615184583,1.6288429656618317,-0.5864236988422947,-0.5170291682093612,-0.6218036258104771
2,5899,0,0,0,1,0,0,0,0,0,1,0,0,0.8388364347383859,0.45067512389583403,0.7129069378083949,0.8836327354534695,0.7793506055614672,0.9271238152201597
2,1561,0,0,1,0,0,0,1,0,0,0,0,0,-0.44354217724421924,0.3103853259795094,-1.1189651178984787,-0.310231277853394,-0.2642758789836025,-0.26325560705338547
4,881,0,0,1,0,0,0,1,0,0,0,0,0,-0.9691071821551229,0.1700955280631798,-0.203029090045042,-1.1120802420147193,-1.0633024062134209,-1.1094289313201215
2,3629,1,0,0,0,0,0,0,0,1,0,0,0,0.2081584288453015,1.923718002017275,-0.203029090045042,0.2956101617351638,0.2330773675574074,0.5112081134619326
1,3265,1,0,0,0,0,0,0,1,0,0,0,0,0.418384430809663,2.344587395766254,-1.1189651178984787,0.4648893875025544,0.39614400576757464,0.7550207662167555
2,626,0,0,0,0,1,1,0,0,0,0,0,0,-0.9691071821551229,-1.5133820469327508,0.7129069378083949,-1.0586236444039645,-0.9573090913768124,-1.1811385350715398
3,7098,0,0,0,1,0,0,0,0,0,1,0,0,1.0070172363098753,-0.39106366360212874,1.1708749517351131,1.1152779917667413,0.9750305714136679,1.0275172604721445
2,552,0,0,0,1,0,1,0,0,0,0,0,0,-1.0531975829408677,0.45067512389583403,1.1708749517351131,-1.343725498327991,-1.2100623806025719,-1.2815319803235259
3,1727,0,0,0,1,0,0,1,0,0,0,0,0,-0.5696777784228361,-0.25077386568580406,-1.1189651178984787,-0.4438727718802811,-0.4354958491042779,-0.47838441830764034
2,4469,0,1,0,0,0,1,0,0,0,0,0,0,0.2081584288453015,-2.284975935472554,2.5447789935152683,0.4203422228269253,0.45321732914113266,0.16700201545512497
5,2334,0,0,1,0,0,0,0,1,0,0,0,0,-0.5486551782263999,0.38053022493766925,-1.7143235360032114,-0.46169163775053323,-0.3947291895517363,-0.40667481455622223
1,4058,1,0,0,0,0,0,0,0,1,0,0,0,0.9229268355241306,2.765456789515243,-0.203029090045042,0.8747233025183431,0.7630439417404501,1.2283041509761168
5,743,0,0,1,0,0,0,0,0,0,0,1,0,-0.990129782351559,0.45067512389583403,-0.6609971039717604,-1.1655368396254748,-1.0877624019449461,-1.1237708520704057
